term, docID
学院,"['1000482', '1001204', '1002299', '1002898', '1003284', '1005492', '1005660', '1007433', '1007928', '1008145', '1011977', '1012637', '1013225', '1014533', '1015767', '1016204', '1016486', '1016806', '1017143', '1017749', '1019431', '1019485', '1020241', '1021273', '1021597', '1023045', '1023709', '1025336', '1026036', '1029791', '1033778', '1034067', '1034479', '1035326', '1036541', '1037602', '1037954', '1039389', '1040397', '1040771', '1043485', '1044547', '1044663', '1048610', '1049215', '1049361', '1049688', '1050339', '1052828', '1054889', '1054917', '1055976', '1057197', '1058679', '1059769', '1061118', '1063624', '1063796', '1064271', '1064828', '1068308', '1068920', '1069071', '1069685', '1069848', '1070851', '1072842', '1073349', '1075495', '1076045', '1077528', '1078250', '1082138', '1082154', '1082582', '1083474', '1084336', '1087758', '1092335', '1212893', '1212894', '1213546', '1220219', '1220853', '1223575', '1228110', '1255624', '1255625', '1313124', '1317301', '1318427', '1337292', '1337303', '1396339', '1400705', '1400707', '1400717', '1401425', '1433377', '1433640', '1441853', '1456524', '1464442', '1464989', '1465324', '1473250', '1476651', '1703544', '1752755', '1793132', '1793713', '1793721', '1812895', '1829836', '1856025', '1858513', '1868896', '1873268', '1931318', '1948502', '1964044', '2009825', '2036345', '2042907', '2052596', '2056749', '2064450', '2081509', '2131415', '2136484', '2171321', '2240482', '2271582', '2277795', '2280027', '2294740', '2294993', '2361768', '2363651', '2381950', '3000997', '3010130', '3010133', '3012517', '3071717', '3223711', '3311009', '3333989', '3547099', '3554154', '3608235', '3621252', '3682204', '4171951', '4238754']"
未能,"['1027587', '1048610', '1059419', '1084336', '1391191', '1440589', '1857446', '2158189', '2158194', '2295163', '3729756']"
如愿,"['1033997', '1048610', '1084336', '1432596', '1791390', '2295163']"
未能如愿,"['1048610', '1084336']"
却,"['1000323', '1000856', '1001193', '1003078', '1003148', '1004322', '1005660', '1006341', '1006560', '1007334', '1007433', '1008988', '1009257', '1009931', '1010204', '1010362', '1010472', '1010898', '1011662', '1011882', '1012242', '1012637', '1013380', '1013416', '1015452', '1016204', '1016486', '1016631', '1017841', '1019431', '1020670', '1020959', '1021597', '1022632', '1024854', '1025176', '1026317', '1026411', '1026425', '1026674', '1027587', '1028404', '1028916', '1029553', '1029791', '1032945', '1033190', '1033778', '1033790', '1034108', '1036067', '1036274', '1038267', '1039840', '1040104', '1040397', '1040771', '1042434', '1043815', '1044316', '1046175', '1047138', '1048610', '1049189', '1049215', '1049219', '1051163', '1051797', '1052203', '1055486', '1056023', '1057197', '1057206', '1058234', '1058661', '1058759', '1059419', '1061367', '1061563', '1065970', '1068308', '1068920', '1070685', '1073708', '1075495', '1077528', '1080309', '1081422', '1082172', '1082173', '1082334', '1082349', '1082518', '1083003', '1083375', '1083428', '1083474', '1084082', '1084336', '1084919', '1085021', '1086249', '1088065', '1089509', '1089517', '1092335', '1101607', '1119522', '1119528', '1119796', '1125186', '1140727', '1161852', '1170801', '1180108', '1186350', '1186392', '1193821', '1200842', '1203251', '1205394', '1209078', '1212893', '1212894', '1213546', '1226062', '1227838', '1255288', '1255598', '1258489', '1258490', '1263399', '1270508', '1275608', '1291809', '1316648', '1322066', '1322320', '1329959', '1330096', '1336330', '1358413', '1389960', '1392604', '1400705', '1400707', '1400717', '1401841', '1409771', '1417905', '1418297', '1418686', '1420862', '1421921', '1422833', '1427288', '1428691', '1432596', '1433640', '1433659', '1433700', '1436707', '1439216', '1440345', '1440468', '1440589', '1442620', '1448761', '1449661', '1452610', '1455933', '1456183', '1467333', '1470158', '1474773', '1480630', '1566311', '1581547', '1729284', '1731370', '1761056', '1770782', '1777823', '1781120', '1789837', '1792668', '1793713', '1793721', '1812439', '1819974', '1822793', '1827374', '1827578', '1848256', '1858410', '1858513', '1859140', '1863930', '1897413', '1906681', '1915337', '1917078', '1921479', '1926103', '1926700', '1937357', '1939182', '1962929', '1963684', '1963912', '1965977', '1975809', '1981042', '1986590', '2003526', '2008284', '2008972', '2022979', '2035179', '2056749', '2057285', '2067299', '2086633', '2115040', '2130986', '2133556', '2136484', '2143732', '2154079', '2158189', '2158194', '2159470', '2160292', '2171321', '2174013', '2180619', '2201813', '2209098', '2214344', '2214350', '2230208', '2233893', '2242461', '2243213', '2243692', '2265995', '2267630', '2267883', '2277795', '2295324', '2297786', '2309689', '2336093', '2340100', '2345727', '2359003', '2382705', '2383005', '2567919', '2971734', '2980812', '2996596', '3013903', '3016219', '3017857', '3043491', '3055316', '3066477', '3073494', '3101457', '3102324', '3140801', '3162513', '3162527', '3187737', '3187750', '3191044', '3246904', '3266345', '3274113', '3274851', '3290010', '3323987', '3326892', '3335362', '3347997', '3426869', '3442373', '3506871', '3610550', '3615061', '3646172', '3667783', '3699108', '3713327', '3776157', '3864342', '3865832', '3879301', '3890174', '4009552', '4010969', '4011440', '4038164', '4159088', '4173403', '4238754', '4872671', '4885241']"
有幸,"['1048610', '1075495', '1082518', '1084336', '1925218', '2053249']"
成,"['1000445', '1000856', '1001204', '1002898', '1005492', '1006113', '1006341', '1006737', '1006770', '1007334', '1007433', '1007914', '1008074', '1009931', '1010898', '1014278', '1014533', '1016631', '1017749', '1018577', '1019431', '1020128', '1020959', '1025243', '1025336', '1026317', '1026686', '1027191', '1028693', '1029553', '1030469', '1031740', '1032581', '1038744', '1039840', '1040104', '1045926', '1046175', '1048007', '1048610', '1052360', '1053759', '1055976', '1058759', '1059258', '1062193', '1064271', '1064828', '1068308', '1068920', '1069848', '1069885', '1070851', '1071794', '1073708', '1075495', '1075743', '1076045', '1077497', '1082138', '1083428', '1083474', '1084336', '1085799', '1092149', '1101607', '1132956', '1139726', '1209078', '1212488', '1255624', '1255625', '1257365', '1258489', '1261153', '1275608', '1316648', '1317301', '1337292', '1342817', '1358873', '1361258', '1368256', '1388169', '1389960', '1400705', '1400707', '1400717', '1401161', '1401841', '1419882', '1422833', '1433377', '1433659', '1433700', '1437131', '1440468', '1440589', '1448761', '1455933', '1464716', '1467333', '1485495', '1596305', '1763809', '1765512', '1777932', '1781120', '1793132', '1793713', '1793721', '1793807', '1829226', '1853785', '1855343', '1856025', '1857446', '1858513', '1860750', '1864849', '1926103', '1926700', '1937357', '1949121', '1962929', '2030664', '2036343', '2063819', '2158194', '2159470', '2170629', '2193877', '2214350', '2243213', '2265312', '2280027', '2297706', '2336093', '2345727', '2377012', '3000997', '3012517', '3067169', '3124525', '3162513', '3162527', '3246904', '3259440', '3335362', '3609132', '3622904', '3642673', '3662594', '3699108', '3713327', '3729756', '3813669', '3864342', '3887826', '3905366', '4741216', '5289756']"
空军,"['1003078', '1005279', '1048610', '1084336', '1986590']"
一员,"['1015398', '1048610', '1084336', '1452610', '1474773', '1867642']"
1923,"['1003078', '1006770', '1013502', '1022238', '1032431', '1046492', '1048610', '1052360', '1066165', '1084336', '1391191', '1440972', '1449351', '1792668', '1863930', '1868698', '1986590', '2035162', '2136484', '2267630']"
退役,"['1048610', '1084336']"
职业,"['1003078', '1003284', '1006073', '1007928', '1009931', '1013369', '1014533', '1016523', '1018577', '1024854', '1032581', '1033778', '1033790', '1034108', '1037602', '1048007', '1048610', '1051663', '1055976', '1064271', '1068308', '1069628', '1070851', '1076045', '1077497', '1084336', '1088022', '1102403', '1205370', '1255624', '1255625', '1261153', '1270508', '1313124', '1337292', '1437131', '1440345', '1440468', '1452610', '1452923', '1464442', '1729284', '1775691', '1791390', '1793132', '1855531', '1856285', '1858513', '1862115', '1907739', '1908517', '1925218', '1999037', '2022979', '2052596', '2064450', '2250587', '2256039', '2294993', '3191044', '3274851', '3316422', '3323987', '3333989', '3369600', '3506871', '3609132', '3713327']"
1926,"['1013208', '1017749', '1017818', '1021273', '1048610', '1068920', '1083474', '1084336', '1263399', '1329959', '1391191', '1398395', '1449348', '1792668', '1805514', '1807516', '1818347', '1827374', '1903164', '2035162', '3006581']"
拉泰科,"['1048610', '1084336']"
埃尔,"['1048610', '1084336']"
航空,"['1002898', '1003078', '1005279', '1048610', '1084336', '1485225', '1986590']"
公司,"['1000323', '1001377', '1004322', '1008145', '1008732', '1013001', '1013248', '1014533', '1015584', '1017749', '1019338', '1021273', '1021425', '1031575', '1033778', '1048007', '1048537', '1048610', '1049354', '1050349', '1051663', '1055976', '1056733', '1059769', '1059937', '1061977', '1062235', '1066462', '1068308', '1070441', '1070685', '1070851', '1075538', '1076045', '1077497', '1084336', '1088022', '1143694', '1151873', '1159949', '1207819', '1212453', '1255624', '1255625', '1270508', '1310164', '1313124', '1318427', '1319345', '1321789', '1322066', '1336968', '1337292', '1341035', '1343089', '1344548', '1389960', '1394364', '1401795', '1427679', '1433050', '1433379', '1440885', '1464442', '1464989', '1596305', '1731370', '1761056', '1781120', '1793132', '1794333', '1827578', '1853323', '1867642', '1884249', '1917972', '1970428', '1981355', '2030664', '2064450', '2081876', '2159470', '2161892', '2250587', '2257188', '2257609', '2294740', '2297786', '2309689', '2340100', '2348372', '2363651', '2380307', '2584971', '3010130', '3010133', '3018339', '3043491', '3151990', '3274851', '3392046', '3608235', '3609132', '3682204', '3879301', '3908032', '4010196', '4242172', '5289756']"
航空公司,"['1048610', '1084336']"
在此期间,"['1009257', '1013129', '1039487', '1041007', '1048610', '1071241', '1084336', '1205370', '1214898', '1432596', '1975797', '2295163']"
出版,"['1000482', '1001136', '1001193', '1001377', '1002299', '1002898', '1003078', '1003284', '1004322', '1004992', '1005193', '1005279', '1005492', '1006004', '1006073', '1006646', '1007305', '1007914', '1008074', '1008145', '1009393', '1010204', '1011754', '1011882', '1012242', '1012637', '1012802', '1013001', '1013225', '1013248', '1014278', '1014533', '1014578', '1015398', '1015767', '1016003', '1016300', '1016486', '1017143', '1017749', '1018136', '1019338', '1019431', '1019568', '1020128', '1021273', '1021425', '1022060', '1022238', '1023500', '1023658', '1023709', '1024701', '1025176', '1025336', '1026035', '1026036', '1026655', '1026686', '1027191', '1027587', '1028409', '1028780', '1029159', '1030052', '1030054', '1030200', '1030470', '1031575', '1032431', '1032945', '1033190', '1033778', '1033825', '1034067', '1034108', '1035146', '1035326', '1035362', '1035614', '1037954', '1039840', '1040211', '1040771', '1041616', '1041993', '1043008', '1044547', '1045247', '1045466', '1045818', '1045926', '1046175', '1046209', '1046492', '1048537', '1048610', '1049189', '1049215', '1049354', '1049361', '1050339', '1052828', '1054917', '1055486', '1055976', '1056023', '1056295', '1056733', '1057197', '1057206', '1058234', '1058661', '1059112', '1059937', '1060117', '1060779', '1061563', '1061977', '1062134', '1062193', '1062235', '1063190', '1063245', '1063624', '1063796', '1064271', '1064828', '1064862', '1066462', '1067907', '1068308', '1068920', '1069071', '1069848', '1069885', '1070441', '1070851', '1072319', '1073349', '1075495', '1076045', '1077528', '1080309', '1081422', '1082162', '1082172', '1082173', '1082349', '1082518', '1082577', '1082582', '1083003', '1083257', '1083474', '1084336', '1084919', '1085470', '1086249', '1088022', '1088743', '1092335', '1096118', '1096790', '1101607', '1102403', '1119522', '1119528', '1119796', '1151873', '1159949', '1200842', '1203244', '1205370', '1205373', '1207819', '1212453', '1212893', '1212894', '1217071', '1220219', '1220853', '1221515', '1223575', '1223845', '1228110', '1254588', '1255624', '1255625', '1263399', '1275608', '1291760', '1292227', '1292416', '1312333', '1316622', '1316648', '1317301', '1322025', '1329959', '1336330', '1336968', '1337292', '1337303', '1342817', '1358416', '1361249', '1367458', '1367964', '1368256', '1391191', '1394536', '1398395', '1400705', '1400707', '1400717', '1401161', '1409771', '1417905', '1418180', '1418686', '1418707', '1419841', '1419882', '1421921', '1426971', '1427288', '1427825', '1432422', '1433377', '1433640', '1433659', '1436348', '1440468', '1440972', '1440992', '1441707', '1449348', '1449351', '1449661', '1455933', '1456183', '1457306', '1458164', '1459149', '1463013', '1464989', '1465324', '1467333', '1469051', '1478487', '1485225', '1489555', '1529893', '1596305', '1752755', '1758767', '1761056', '1765512', '1775691', '1776683', '1777823', '1781120', '1793132', '1793713', '1793721', '1793807', '1794202', '1794844', '1796596', '1798557', '1805514', '1807516', '1812439', '1812895', '1818347', '1827374', '1829836', '1851385', '1855343', '1856025', '1856285', '1857446', '1858513', '1859140', '1860750', '1862115', '1863930', '1865891', '1867064', '1867642', '1868698', '1868786', '1868896', '1871471', '1876333', '1884249', '1902628', '1903164', '1905830', '1907739', '1908517', '1914078', '1914083', '1914127', '1917078', '1917972', '1931318', '1939182', '1948502', '1949068', '1949121', '1965977', '1968643', '1970428', '1980436', '1981647', '1985223', '2008972', '2009825', '2030664', '2032117', '2032666', '2035162', '2035179', '2036343', '2042063', '2042907', '2052596', '2053249', '2062430', '2064450', '2067299', '2070844', '2119843', '2131415', '2133556', '2136484', '2139305', '2143304', '2143732', '2149669', '2154079', '2159470', '2160226', '2161892', '2180619', '2193877', '2194123', '2214344', '2214350', '2256438', '2257188', '2258803', '2265995', '2294993', '2295324', '2297697', '2297706', '2317973', '2340100', '2361768', '2376336', '2377012', '2380307', '2381950', '2567698', '2996596', '3006581', '3009033', '3010133', '3012517', '3016219', '3018339', '3033668', '3066477', '3067169', '3071717', '3080607', '3087020', '3091349', '3101457', '3108829', '3111928', '3124525', '3131048', '3140801', '3151990', '3162513', '3162527', '3181927', '3239824', '3246230', '3246904', '3259440', '3266968', '3268399', '3274182', '3315879', '3316422', '3333989', '3369793', '3373490', '3442373', '3506871', '3537590', '3547099', '3598313', '3608208', '3608235', '3610550', '3616310', '3626924', '3662594', '3667783', '3729756', '3864342', '3879301', '3880832', '3886010', '3890174', '3908032', '4010969', '4011440', '4159088', '4171951', '4742918', '4885241', '5275059', '5317075', '5363767', '5385852']"
南方,"['1017749', '1018153', '1048610', '1068308', '1068920', '1083474', '1084336', '1324985', '1424741', '1458164', '1812439', '1865891', '1962923', '2143304', '2256438', '2317973', '3080607', '3344676', '3369793', '3642673', '3644791', '3813669', '3886010', '4872671']"
邮件,"['1021615', '1048610', '1057206', '1084336', '1807516']"
1929,"['1013225', '1013502', '1016486', '1017143', '1017749', '1023709', '1030366', '1042434', '1048610', '1052828', '1057197', '1084336', '1317301', '1433377']"
夜航,"['1003078', '1048610', '1084336', '1986590']"
1931,"['1002898', '1003078', '1012611', '1018136', '1048610', '1062193', '1077528', '1082387', '1082522', '1084336', '1858576', '2035162', '2035179']"
从此,"['1000856', '1001136', '1003078', '1004322', '1006341', '1007772', '1010204', '1013225', '1016003', '1016486', '1017143', '1019431', '1021193', '1021597', '1022060', '1023709', '1024854', '1025336', '1027587', '1029553', '1029791', '1033825', '1034279', '1037954', '1044663', '1048610', '1049189', '1052828', '1057197', '1058661', '1059419', '1061118', '1062134', '1062326', '1063796', '1064828', '1075495', '1077528', '1077847', '1080544', '1082138', '1082154', '1083290', '1084336', '1084973', '1085860', '1119528', '1119796', '1139726', '1205373', '1275608', '1322066', '1322158', '1322248', '1351652', '1401425', '1401840', '1418297', '1432596', '1433377', '1433700', '1439216', '1440468', '1440589', '1452923', '1453210', '1703544', '1819974', '1844629', '1859649', '1860750', '1873281', '1914078', '1949068', '1986590', '2008972', '2038238', '2133254', '2136484', '2158189', '2170629', '2214344', '2214350', '2280027', '2294993', '2297706', '2977174', '3012517', '3223711', '3615061', '3662594', '3672237', '3890174', '4009552', '4173403']"
